date,Other,bot,total
2010/07/31,218711635.032,23790137.7097,242501772.742
2010/08/31,232053418.194,23901849.5161,255955267.71
2010/09/30,246757941.267,24013455.2,270771396.467
2010/10/31,263518591.677,24108019.9032,287626611.581
2010/11/30,275025470.667,24196241.1667,299221711.833
2010/12/31,287465874.29,24265528.6452,311731402.935
2011/01/31,322427823.258,24355174.6452,346782997.903
2011/02/28,337278745.643,24464502.4286,361743248.071
2011/03/31,354574324.065,24536402.5484,379110726.613
2011/04/30,389531854.333,24614943.3667,414146797.7
2011/05/31,404567048.968,24712767.4839,429279816.452
2011/06/30,405614799.267,26787095.1667,432401894.433
2011/07/31,410747554.0,28815351.3226,439562905.323
2011/08/31,416378448.806,28876297.6452,445254746.452
2011/09/30,427135489.2,28939648.1667,456075137.367
2011/10/31,428540959.387,28990220.7742,457531180.161
2011/11/30,430418268.767,28791164.2333,459209433.0
2011/12/31,432162411.258,27265379.8065,459427791.065
2012/01/31,435237349.323,27034555.6129,462271904.935
2012/02/29,439283696.379,27450411.2759,466734107.655
2012/03/31,443911800.548,27521215.3548,471433015.903
2012/04/30,446630330.3,27588066.0,474218396.3
2012/05/31,448678521.516,27632710.6774,476311232.194
2012/06/30,450671996.8,27692846.2667,478364843.067
2012/07/31,453655295.387,27787363.5161,481442658.903
2012/08/31,456504700.323,27862319.1935,484367019.516
2012/09/30,458690462.167,27931953.2,486622415.367
2012/10/31,461058923.839,27992437.871,489051361.71
2012/11/30,464477464.533,27977431.6667,492454896.2
2012/12/31,466632585.548,28031216.2581,494663801.806
2013/01/31,468583037.226,28135568.129,496718605.355
2013/02/28,469986868.077,28215423.7692,498202291.846
